,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,20,25,30
GMM,0.03194290431714108,0.05068322989660831,0.055956509711088294,0.05591194589011784,0.08476896135526603,0.1224993210055226,0.11976693152090724,0.15815961521829655,0.17065239428887838,0.16126505896555232,0.16783245093638566,0.1875799602995541,0.16151857548927626,0.209116177518717,0.2129811179851486,0.23620887286269254,0.258570358775492,0.2924029890488697
Kmeans,6.041912979635961e-07,0.08933996654793341,0.07758509671696896,0.06202745310173057,0.05840284705748971,0.06905322566458198,0.13624379805709516,0.15244044842892795,0.14197238620799976,0.19167922862506712,0.18769835214881128,0.1773725146398482,0.22473418565481929,0.23027888473096392,0.22313702260617255,0.2102741946582883,0.22806555593806074,0.2520230405964474
