,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,20,25,30
GMM,0.004841381212694714,0.07658758039801669,0.0029974645023883744,0.05413564893144715,0.18054248924158675,0.1791027509978633,0.1965122523422011,0.1794411390446423,0.20230435050783863,0.14751381385679413,0.25777327476098594,0.254078062738707,0.2520918137162426,0.24266701045418143,0.2701013342592603,0.28264126823506974,0.22658795613715724,0.2690031014357566
Kmeans,0.042980411310717184,0.0915280304099254,0.12336170825074572,0.12455534470591398,0.13021484022881313,0.14787119003512586,0.13237181934332598,0.15977675194224422,0.15135634417814764,0.18400313492032566,0.16332438090813536,0.19528464815965482,0.21266195691062773,0.234604291760162,0.26284000469837243,0.27552897126322423,0.28022102335086485,0.2962916252866921
