,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,20,25,30
GMM,0.09458429048768462,0.11055477236132973,0.188657378711217,0.2171415342467664,0.22153524976401642,0.38476496515561837,0.3900704779788691,0.3267873182032953,0.39458990820576806,0.3829320688373749,0.4424132610293326,0.4745043044815512,0.41746999990425937,0.48781583788195493,0.43136323311344554,0.5058759133423246,0.5061769909812248,0.5206918825280422
Kmeans,0.005547513020778736,0.3035176694689748,0.31591949377974227,0.4356896397842789,0.4361022295941129,0.4423930467191654,0.47182876097830945,0.4731808087973583,0.4810252600764506,0.4768369735967171,0.48148279553749,0.488859748886029,0.5003710854598874,0.5032986957445358,0.5011951563790275,0.5023911598575579,0.5131357201774923,0.5155309747637216
