,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,20,25,30
GMM,0.030272933782298467,0.06558510168625717,0.05493754471726477,0.04704413676594769,0.06577936860062729,0.061762346009271746,0.04617831970872087,0.04578763193966396,0.05837737286680845,0.07783138357589561,0.06226692901336372,0.07455207476998671,0.06686117978924676,0.0624867959402223,0.06560862968043685,0.0659070098794883,0.08176500385455611,0.06771789695061935
Kmeans,0.08487744218684508,0.05984677843452704,0.045321062675483643,0.03946342420436761,0.05830259651375287,0.048711312531539486,0.061001514274196,0.0629093950012812,0.06914394152081552,0.06859112554165867,0.05615462215788903,0.061298130724514,0.06450696905575615,0.05928923516377105,0.06256492725711615,0.0608127990968597,0.06040387729599981,0.06386734651431823
