,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,20,25,30
GMM,0.35233069656888416,0.2872945838783185,0.27776205931578574,0.2640696955347999,0.25451302351732197,0.23229756618267638,0.23319571085931368,0.19579051983136012,0.19587694147843562,0.19579540923711183,0.1910979237340556,0.1782761990718644,0.17562108432373344,0.17081194853206777,0.1680095725085259,0.17536974152225912,0.15458972685626512,0.14500536456970917
Kmeans,0.30808501081047807,0.29326989650456115,0.2167895619286388,0.20370828476777952,0.17277005457659733,0.1726668653422824,0.16476937831597838,0.16025038474351416,0.1622971291100824,0.12832091638454254,0.11705917546046932,0.12519536717129093,0.11745504366093117,0.1188985207786906,0.1178813977457835,0.11798636905793321,0.11033016554064694,0.10965760969951739
